Timestamp,Open,High,Low,Close,Difference,Stagnated,Increased,Decreased
2018-10-03 21:55:00,0.65160000,0.65170000,0.65130000,0.65170000,0.00010000,0,1,0
2018-10-03 21:50:00,0.65110000,0.65160000,0.65090000,0.65160000,0.00050000,0,1,0
2018-10-03 21:45:00,0.65110000,0.65120000,0.65090000,0.65110000,0,1,0,0
2018-10-03 21:40:00,0.65100000,0.65120000,0.65080000,0.65110000,0.00010000,0,1,0
2018-10-03 21:35:00,0.65100000,0.65110000,0.65090000,0.65100000,0,1,0,0
2018-10-03 21:30:00,0.65100000,0.65110000,0.65080000,0.65100000,0,1,0,0
2018-10-03 21:25:00,0.65110000,0.65110000,0.65050000,0.65100000,-0.00010000,0,0,1
2018-10-03 21:20:00,0.65050000,0.65130000,0.65040000,0.65110000,0.00060000,0,1,0
2018-10-03 21:15:00,0.65100000,0.65110000,0.65040000,0.65050000,-0.00050000,0,0,1
2018-10-03 21:10:00,0.65110000,0.65150000,0.65070000,0.65100000,-0.00010000,0,0,1
2018-10-03 21:05:00,0.65110000,0.65130000,0.65070000,0.65110000,0,1,0,0
2018-10-03 21:00:00,0.65110000,0.65130000,0.65060000,0.65090000,-0.00020000,0,0,1
2018-10-03 20:55:00,0.65130000,0.65160000,0.65090000,0.65100000,-0.00030000,0,0,1
2018-10-03 20:50:00,0.65130000,0.65150000,0.65080000,0.65130000,0,1,0,0
2018-10-03 20:45:00,0.65170000,0.65190000,0.65110000,0.65130000,-0.00040000,0,0,1
2018-10-03 20:40:00,0.65220000,0.65220000,0.65170000,0.65190000,-0.00030000,0,0,1
2018-10-03 20:35:00,0.65250000,0.65260000,0.65190000,0.65210000,-0.00040000,0,0,1
2018-10-03 20:30:00,0.65250000,0.65260000,0.65220000,0.65250000,0,1,0,0
2018-10-03 20:25:00,0.65260000,0.65260000,0.65220000,0.65250000,-0.00010000,0,0,1
2018-10-03 20:20:00,0.65280000,0.65280000,0.65230000,0.65250000,-0.00030000,0,0,1
2018-10-03 20:15:00,0.65290000,0.65290000,0.65250000,0.65280000,-0.00010000,0,0,1
2018-10-03 20:10:00,0.65300000,0.65300000,0.65260000,0.65290000,-0.00010000,0,0,1
2018-10-03 20:05:00,0.65300000,0.65310000,0.65280000,0.65300000,0,1,0,0
2018-10-03 20:00:00,0.65310000,0.65310000,0.65280000,0.65280000,-0.00030000,0,0,1
2018-10-03 19:55:00,0.65320000,0.65320000,0.65290000,0.65310000,-0.00010000,0,0,1
2018-10-03 19:50:00,0.65310000,0.65320000,0.65280000,0.65310000,0,1,0,0
2018-10-03 19:45:00,0.65300000,0.65310000,0.65270000,0.65310000,0.00010000,0,1,0
2018-10-03 19:40:00,0.65310000,0.65310000,0.65270000,0.65300000,-0.00010000,0,0,1
2018-10-03 19:35:00,0.65310000,0.65320000,0.65280000,0.65310000,0,1,0,0
2018-10-03 19:30:00,0.65300000,0.65310000,0.65280000,0.65310000,0.00010000,0,1,0
2018-10-03 19:25:00,0.65300000,0.65310000,0.65280000,0.65300000,0,1,0,0
2018-10-03 19:20:00,0.65300000,0.65300000,0.65260000,0.65300000,0,1,0,0
2018-10-03 19:15:00,0.65290000,0.65300000,0.65260000,0.65300000,0.00010000,0,1,0
2018-10-03 19:10:00,0.65290000,0.65300000,0.65260000,0.65290000,0,1,0,0
2018-10-03 19:05:00,0.65300000,0.65310000,0.65270000,0.65290000,-0.00010000,0,0,1
2018-10-03 19:00:00,0.65320000,0.65320000,0.65280000,0.65300000,-0.00020000,0,0,1
2018-10-03 18:55:00,0.65300000,0.65330000,0.65290000,0.65320000,0.00020000,0,1,0
2018-10-03 18:50:00,0.65290000,0.65320000,0.65280000,0.65310000,0.00020000,0,1,0
2018-10-03 18:45:00,0.65300000,0.65310000,0.65270000,0.65300000,0,1,0,0
2018-10-03 18:40:00,0.65300000,0.65310000,0.65270000,0.65280000,-0.00020000,0,0,1
2018-10-03 18:35:00,0.65280000,0.65300000,0.65260000,0.65300000,0.00020000,0,1,0
2018-10-03 18:30:00,0.65270000,0.65290000,0.65240000,0.65280000,0.00010000,0,1,0
2018-10-03 18:25:00,0.65280000,0.65280000,0.65250000,0.65270000,-0.00010000,0,0,1
2018-10-03 18:20:00,0.65290000,0.65290000,0.65260000,0.65280000,-0.00010000,0,0,1
2018-10-03 18:15:00,0.65280000,0.65290000,0.65260000,0.65290000,0.00010000,0,1,0
2018-10-03 18:10:00,0.65280000,0.65280000,0.65250000,0.65280000,0,1,0,0
2018-10-03 18:05:00,0.65300000,0.65300000,0.65250000,0.65280000,-0.00020000,0,0,1
2018-10-03 18:00:00,0.65320000,0.65330000,0.65280000,0.65280000,-0.00040000,0,0,1
2018-10-03 17:55:00,0.65350000,0.65350000,0.65300000,0.65310000,-0.00040000,0,0,1
2018-10-03 17:50:00,0.65370000,0.65370000,0.65310000,0.65350000,-0.00020000,0,0,1
2018-10-03 17:45:00,0.65380000,0.65380000,0.65340000,0.65370000,-0.00010000,0,0,1
2018-10-03 17:40:00,0.65370000,0.65380000,0.65320000,0.65380000,0.00010000,0,1,0
2018-10-03 17:35:00,0.65360000,0.65380000,0.65310000,0.65370000,0.00010000,0,1,0
2018-10-03 17:30:00,0.65360000,0.65370000,0.65310000,0.65360000,0,1,0,0
2018-10-03 17:25:00,0.65330000,0.65360000,0.65280000,0.65360000,0.00030000,0,1,0
2018-10-03 17:20:00,0.65310000,0.65330000,0.65260000,0.65330000,0.00020000,0,1,0
2018-10-03 17:15:00,0.65320000,0.65320000,0.65280000,0.65290000,-0.00030000,0,0,1
2018-10-03 17:10:00,0.65330000,0.65340000,0.65270000,0.65320000,-0.00010000,0,0,1
2018-10-03 17:05:00,0.65310000,0.65350000,0.65290000,0.65330000,0.00020000,0,1,0
2018-10-03 17:00:00,0.65330000,0.65330000,0.65280000,0.65320000,-0.00010000,0,0,1
2018-10-03 16:55:00,0.65360000,0.65360000,0.65280000,0.65330000,-0.00030000,0,0,1
2018-10-03 16:50:00,0.65350000,0.65370000,0.65300000,0.65340000,-0.00010000,0,0,1
2018-10-03 16:45:00,0.65360000,0.65360000,0.65320000,0.65350000,-0.00010000,0,0,1
2018-10-03 16:40:00,0.65360000,0.65370000,0.65310000,0.65360000,0,1,0,0
2018-10-03 16:35:00,0.65380000,0.65380000,0.65330000,0.65360000,-0.00020000,0,0,1
2018-10-03 16:30:00,0.65390000,0.65400000,0.65360000,0.65380000,-0.00010000,0,0,1
2018-10-03 16:25:00,0.65390000,0.65400000,0.65360000,0.65390000,0,1,0,0
2018-10-03 16:20:00,0.65380000,0.65400000,0.65340000,0.65390000,0.00010000,0,1,0
2018-10-03 16:15:00,0.65390000,0.65390000,0.65330000,0.65380000,-0.00010000,0,0,1
2018-10-03 16:10:00,0.65380000,0.65390000,0.65340000,0.65390000,0.00010000,0,1,0
2018-10-03 16:05:00,0.65400000,0.65400000,0.65350000,0.65380000,-0.00020000,0,0,1
2018-10-03 16:00:00,0.65390000,0.65400000,0.65370000,0.65400000,0.00010000,0,1,0
2018-10-03 15:55:00,0.65390000,0.65390000,0.65330000,0.65390000,0,1,0,0
2018-10-03 15:50:00,0.65400000,0.65400000,0.65350000,0.65370000,-0.00030000,0,0,1
2018-10-03 15:45:00,0.65390000,0.65410000,0.65370000,0.65390000,0,1,0,0
2018-10-03 15:40:00,0.65360000,0.65390000,0.65330000,0.65390000,0.00030000,0,1,0
2018-10-03 15:35:00,0.65390000,0.65390000,0.65340000,0.65360000,-0.00030000,0,0,1
2018-10-03 15:30:00,0.65380000,0.65410000,0.65350000,0.65390000,0.00010000,0,1,0
2018-10-03 15:25:00,0.65420000,0.65420000,0.65340000,0.65380000,-0.00040000,0,0,1
2018-10-03 15:20:00,0.65430000,0.65430000,0.65380000,0.65420000,-0.00010000,0,0,1
2018-10-03 15:15:00,0.65470000,0.65480000,0.65410000,0.65430000,-0.00040000,0,0,1
2018-10-03 15:10:00,0.65450000,0.65480000,0.65420000,0.65470000,0.00020000,0,1,0
2018-10-03 15:05:00,0.65440000,0.65470000,0.65400000,0.65450000,0.00010000,0,1,0
2018-10-03 15:00:00,0.65440000,0.65460000,0.65410000,0.65440000,0,1,0,0
2018-10-03 14:55:00,0.65460000,0.65480000,0.65410000,0.65440000,-0.00020000,0,0,1
2018-10-03 14:50:00,0.65460000,0.65490000,0.65420000,0.65460000,0,1,0,0
2018-10-03 14:45:00,0.65450000,0.65470000,0.65390000,0.65450000,0,1,0,0
2018-10-03 14:40:00,0.65450000,0.65460000,0.65400000,0.65440000,-0.00010000,0,0,1
2018-10-03 14:35:00,0.65460000,0.65480000,0.65430000,0.65450000,-0.00010000,0,0,1
2018-10-03 14:30:00,0.65460000,0.65490000,0.65410000,0.65470000,0.00010000,0,1,0
2018-10-03 14:25:00,0.65480000,0.65490000,0.65430000,0.65460000,-0.00020000,0,0,1
2018-10-03 14:20:00,0.65490000,0.65500000,0.65440000,0.65480000,-0.00010000,0,0,1
2018-10-03 14:15:00,0.65510000,0.65520000,0.65460000,0.65490000,-0.00020000,0,0,1
2018-10-03 14:10:00,0.65530000,0.65550000,0.65480000,0.65500000,-0.00030000,0,0,1
2018-10-03 14:05:00,0.65490000,0.65540000,0.65460000,0.65540000,0.00050000,0,1,0
2018-10-03 14:00:00,0.65520000,0.65520000,0.65440000,0.65490000,-0.00030000,0,0,1
2018-10-03 13:55:00,0.65490000,0.65540000,0.65440000,0.65520000,0.00030000,0,1,0
2018-10-03 13:50:00,0.65480000,0.65490000,0.65420000,0.65480000,0,1,0,0
2018-10-03 13:45:00,0.65520000,0.65520000,0.65430000,0.65480000,-0.00040000,0,0,1
2018-10-03 13:40:00,0.65520000,0.65530000,0.65470000,0.65520000,0,1,0,0
2018-10-03 13:35:00,0.65530000,0.65540000,0.65480000,0.65520000,-0.00010000,0,0,1
2018-10-03 13:30:00,0.65520000,0.65530000,0.65470000,0.65530000,0.00010000,0,1,0
2018-10-03 13:25:00,0.65510000,0.65520000,0.65480000,0.65510000,0,1,0,0
2018-10-03 13:20:00,0.65510000,0.65520000,0.65480000,0.65510000,0,1,0,0
2018-10-03 13:15:00,0.65500000,0.65510000,0.65460000,0.65510000,0.00010000,0,1,0
2018-10-03 13:10:00,0.65500000,0.65510000,0.65450000,0.65500000,0,1,0,0
2018-10-03 13:05:00,0.65470000,0.65500000,0.65450000,0.65490000,0.00020000,0,1,0
2018-10-03 13:00:00,0.65440000,0.65480000,0.65420000,0.65450000,0.00010000,0,1,0
2018-10-03 12:55:00,0.65500000,0.65500000,0.65440000,0.65470000,-0.00030000,0,0,1
2018-10-03 12:50:00,0.65520000,0.65520000,0.65470000,0.65500000,-0.00020000,0,0,1
2018-10-03 12:45:00,0.65530000,0.65530000,0.65490000,0.65520000,-0.00010000,0,0,1
2018-10-03 12:40:00,0.65510000,0.65530000,0.65480000,0.65520000,0.00010000,0,1,0
2018-10-03 12:35:00,0.65530000,0.65540000,0.65480000,0.65510000,-0.00020000,0,0,1
2018-10-03 12:30:00,0.65500000,0.65530000,0.65460000,0.65520000,0.00020000,0,1,0
2018-10-03 12:25:00,0.65500000,0.65520000,0.65460000,0.65500000,0,1,0,0
2018-10-03 12:20:00,0.65520000,0.65530000,0.65460000,0.65500000,-0.00020000,0,0,1
2018-10-03 12:15:00,0.65540000,0.65550000,0.65480000,0.65530000,-0.00010000,0,0,1
2018-10-03 12:10:00,0.65540000,0.65560000,0.65500000,0.65530000,-0.00010000,0,0,1
2018-10-03 12:05:00,0.65540000,0.65550000,0.65490000,0.65540000,0,1,0,0
2018-10-03 12:00:00,0.65530000,0.65550000,0.65500000,0.65540000,0.00010000,0,1,0
2018-10-03 11:55:00,0.65530000,0.65530000,0.65500000,0.65530000,0,1,0,0
2018-10-03 11:50:00,0.65530000,0.65540000,0.65480000,0.65530000,0,1,0,0
2018-10-03 11:45:00,0.65510000,0.65550000,0.65490000,0.65530000,0.00020000,0,1,0
2018-10-03 11:40:00,0.65530000,0.65540000,0.65480000,0.65520000,-0.00010000,0,0,1
2018-10-03 11:35:00,0.65540000,0.65540000,0.65490000,0.65530000,-0.00010000,0,0,1
2018-10-03 11:30:00,0.65550000,0.65560000,0.65520000,0.65530000,-0.00020000,0,0,1
2018-10-03 11:25:00,0.65550000,0.65570000,0.65510000,0.65550000,0,1,0,0
2018-10-03 11:20:00,0.65550000,0.65560000,0.65520000,0.65550000,0,1,0,0
2018-10-03 11:15:00,0.65550000,0.65560000,0.65530000,0.65540000,-0.00010000,0,0,1
2018-10-03 11:10:00,0.65560000,0.65560000,0.65510000,0.65550000,-0.00010000,0,0,1
2018-10-03 11:05:00,0.65590000,0.65590000,0.65530000,0.65560000,-0.00030000,0,0,1
2018-10-03 11:00:00,0.65610000,0.65620000,0.65560000,0.65590000,-0.00020000,0,0,1
2018-10-03 10:55:00,0.65610000,0.65620000,0.65580000,0.65610000,0,1,0,0
2018-10-03 10:50:00,0.65630000,0.65630000,0.65570000,0.65610000,-0.00020000,0,0,1
2018-10-03 10:45:00,0.65620000,0.65630000,0.65570000,0.65630000,0.00010000,0,1,0
2018-10-03 10:40:00,0.65620000,0.65630000,0.65590000,0.65620000,0,1,0,0
2018-10-03 10:35:00,0.65620000,0.65630000,0.65580000,0.65620000,0,1,0,0
2018-10-03 10:30:00,0.65620000,0.65620000,0.65560000,0.65620000,0,1,0,0
2018-10-03 10:25:00,0.65610000,0.65630000,0.65590000,0.65620000,0.00010000,0,1,0
2018-10-03 10:20:00,0.65630000,0.65640000,0.65580000,0.65620000,-0.00010000,0,0,1
2018-10-03 10:15:00,0.65660000,0.65660000,0.65610000,0.65620000,-0.00040000,0,0,1
2018-10-03 10:10:00,0.65670000,0.65670000,0.65640000,0.65670000,0,1,0,0
2018-10-03 10:05:00,0.65670000,0.65670000,0.65640000,0.65670000,0,1,0,0
2018-10-03 10:00:00,0.65660000,0.65670000,0.65640000,0.65670000,0.00010000,0,1,0
2018-10-03 09:55:00,0.65630000,0.65670000,0.65620000,0.65660000,0.00030000,0,1,0
2018-10-03 09:50:00,0.65650000,0.65660000,0.65610000,0.65650000,0,1,0,0
2018-10-03 09:45:00,0.65640000,0.65670000,0.65600000,0.65650000,0.00010000,0,1,0
2018-10-03 09:40:00,0.65630000,0.65650000,0.65580000,0.65640000,0.00010000,0,1,0
2018-10-03 09:35:00,0.65610000,0.65630000,0.65580000,0.65630000,0.00020000,0,1,0
2018-10-03 09:30:00,0.65610000,0.65620000,0.65590000,0.65600000,-0.00010000,0,0,1
2018-10-03 09:25:00,0.65610000,0.65620000,0.65580000,0.65610000,0,1,0,0
2018-10-03 09:20:00,0.65620000,0.65620000,0.65590000,0.65610000,-0.00010000,0,0,1
2018-10-03 09:15:00,0.65640000,0.65640000,0.65570000,0.65610000,-0.00030000,0,0,1
2018-10-03 09:10:00,0.65650000,0.65660000,0.65610000,0.65640000,-0.00010000,0,0,1
2018-10-03 09:05:00,0.65670000,0.65680000,0.65630000,0.65650000,-0.00020000,0,0,1
2018-10-03 09:00:00,0.65660000,0.65690000,0.65630000,0.65670000,0.00010000,0,1,0
2018-10-03 08:55:00,0.65680000,0.65680000,0.65620000,0.65680000,0,1,0,0
2018-10-03 08:50:00,0.65670000,0.65690000,0.65620000,0.65680000,0.00010000,0,1,0
2018-10-03 08:45:00,0.65680000,0.65680000,0.65650000,0.65670000,-0.00010000,0,0,1
2018-10-03 08:40:00,0.65680000,0.65690000,0.65630000,0.65680000,0,1,0,0
2018-10-03 08:35:00,0.65680000,0.65690000,0.65640000,0.65680000,0,1,0,0
2018-10-03 08:30:00,0.65680000,0.65690000,0.65630000,0.65680000,0,1,0,0
2018-10-03 08:25:00,0.65660000,0.65680000,0.65620000,0.65680000,0.00020000,0,1,0
2018-10-03 08:20:00,0.65680000,0.65700000,0.65640000,0.65660000,-0.00020000,0,0,1
2018-10-03 08:15:00,0.65700000,0.65700000,0.65640000,0.65680000,-0.00020000,0,0,1
2018-10-03 08:10:00,0.65700000,0.65700000,0.65650000,0.65700000,0,1,0,0
2018-10-03 08:05:00,0.65730000,0.65730000,0.65670000,0.65700000,-0.00030000,0,0,1
2018-10-03 08:00:00,0.65730000,0.65740000,0.65680000,0.65730000,0,1,0,0
2018-10-03 07:55:00,0.65730000,0.65740000,0.65690000,0.65720000,-0.00010000,0,0,1
2018-10-03 07:50:00,0.65720000,0.65730000,0.65690000,0.65730000,0.00010000,0,1,0
2018-10-03 07:45:00,0.65730000,0.65730000,0.65670000,0.65720000,-0.00010000,0,0,1
2018-10-03 07:40:00,0.65730000,0.65740000,0.65700000,0.65730000,0,1,0,0
2018-10-03 07:35:00,0.65740000,0.65740000,0.65680000,0.65730000,-0.00010000,0,0,1
2018-10-03 07:30:00,0.65740000,0.65740000,0.65690000,0.65730000,-0.00010000,0,0,1
2018-10-03 07:25:00,0.65760000,0.65760000,0.65710000,0.65740000,-0.00020000,0,0,1
2018-10-03 07:20:00,0.65730000,0.65760000,0.65680000,0.65750000,0.00020000,0,1,0
2018-10-03 07:15:00,0.65740000,0.65740000,0.65700000,0.65730000,-0.00010000,0,0,1
2018-10-03 07:10:00,0.65740000,0.65740000,0.65690000,0.65740000,0,1,0,0
2018-10-03 07:05:00,0.65760000,0.65770000,0.65700000,0.65740000,-0.00020000,0,0,1
2018-10-03 07:00:00,0.65780000,0.65790000,0.65730000,0.65760000,-0.00020000,0,0,1
2018-10-03 06:55:00,0.65800000,0.65800000,0.65740000,0.65780000,-0.00020000,0,0,1
2018-10-03 06:50:00,0.65810000,0.65810000,0.65770000,0.65800000,-0.00010000,0,0,1
2018-10-03 06:45:00,0.65810000,0.65820000,0.65760000,0.65810000,0,1,0,0
2018-10-03 06:40:00,0.65830000,0.65830000,0.65780000,0.65810000,-0.00020000,0,0,1
2018-10-03 06:35:00,0.65800000,0.65830000,0.65780000,0.65830000,0.00030000,0,1,0
2018-10-03 06:30:00,0.65810000,0.65820000,0.65770000,0.65800000,-0.00010000,0,0,1
2018-10-03 06:25:00,0.65810000,0.65810000,0.65750000,0.65810000,0,1,0,0
2018-10-03 06:20:00,0.65810000,0.65810000,0.65760000,0.65810000,0,1,0,0
2018-10-03 06:15:00,0.65780000,0.65820000,0.65760000,0.65810000,0.00030000,0,1,0
2018-10-03 06:10:00,0.65790000,0.65800000,0.65760000,0.65780000,-0.00010000,0,0,1
2018-10-03 06:05:00,0.65800000,0.65810000,0.65750000,0.65790000,-0.00010000,0,0,1
2018-10-03 06:00:00,0.65800000,0.65830000,0.65770000,0.65800000,0,1,0,0
2018-10-03 05:55:00,0.65810000,0.65810000,0.65770000,0.65800000,-0.00010000,0,0,1
2018-10-03 05:50:00,0.65820000,0.65820000,0.65760000,0.65810000,-0.00010000,0,0,1
2018-10-03 05:45:00,0.65800000,0.65820000,0.65750000,0.65820000,0.00020000,0,1,0
2018-10-03 05:40:00,0.65790000,0.65800000,0.65740000,0.65800000,0.00010000,0,1,0
2018-10-03 05:35:00,0.65800000,0.65820000,0.65760000,0.65790000,-0.00010000,0,0,1
2018-10-03 05:30:00,0.65800000,0.65810000,0.65770000,0.65800000,0,1,0,0
2018-10-03 05:25:00,0.65790000,0.65810000,0.65750000,0.65800000,0.00010000,0,1,0
2018-10-03 05:20:00,0.65770000,0.65800000,0.65730000,0.65790000,0.00020000,0,1,0
2018-10-03 05:15:00,0.65750000,0.65780000,0.65710000,0.65770000,0.00020000,0,1,0
2018-10-03 05:10:00,0.65760000,0.65770000,0.65730000,0.65750000,-0.00010000,0,0,1
2018-10-03 05:05:00,0.65760000,0.65770000,0.65740000,0.65760000,0,1,0,0
2018-10-03 05:00:00,0.65770000,0.65780000,0.65720000,0.65760000,-0.00010000,0,0,1
2018-10-03 04:55:00,0.65750000,0.65770000,0.65710000,0.65770000,0.00020000,0,1,0
2018-10-03 04:50:00,0.65750000,0.65780000,0.65720000,0.65750000,0,1,0,0
2018-10-03 04:45:00,0.65750000,0.65750000,0.65700000,0.65750000,0,1,0,0
2018-10-03 04:40:00,0.65760000,0.65770000,0.65720000,0.65740000,-0.00020000,0,0,1
2018-10-03 04:35:00,0.65770000,0.65770000,0.65710000,0.65760000,-0.00010000,0,0,1
2018-10-03 04:30:00,0.65760000,0.65780000,0.65720000,0.65770000,0.00010000,0,1,0
2018-10-03 04:25:00,0.65760000,0.65760000,0.65710000,0.65750000,-0.00010000,0,0,1
2018-10-03 04:20:00,0.65750000,0.65770000,0.65720000,0.65760000,0.00010000,0,1,0
2018-10-03 04:15:00,0.65750000,0.65770000,0.65720000,0.65770000,0.00020000,0,1,0
2018-10-03 04:10:00,0.65730000,0.65750000,0.65700000,0.65750000,0.00020000,0,1,0
2018-10-03 04:05:00,0.65750000,0.65770000,0.65710000,0.65750000,0,1,0,0
2018-10-03 04:00:00,0.65770000,0.65770000,0.65720000,0.65750000,-0.00020000,0,0,1
2018-10-03 03:55:00,0.65770000,0.65780000,0.65720000,0.65760000,-0.00010000,0,0,1
2018-10-03 03:50:00,0.65770000,0.65770000,0.65740000,0.65770000,0,1,0,0
2018-10-03 03:45:00,0.65780000,0.65780000,0.65730000,0.65770000,-0.00010000,0,0,1
2018-10-03 03:40:00,0.65800000,0.65800000,0.65750000,0.65780000,-0.00020000,0,0,1
2018-10-03 03:35:00,0.65780000,0.65800000,0.65750000,0.65800000,0.00020000,0,1,0
2018-10-03 03:30:00,0.65800000,0.65800000,0.65740000,0.65780000,-0.00020000,0,0,1
2018-10-03 03:25:00,0.65770000,0.65810000,0.65750000,0.65800000,0.00030000,0,1,0
2018-10-03 03:20:00,0.65780000,0.65780000,0.65740000,0.65770000,-0.00010000,0,0,1
2018-10-03 03:15:00,0.65800000,0.65810000,0.65730000,0.65770000,-0.00030000,0,0,1
2018-10-03 03:10:00,0.65830000,0.65830000,0.65770000,0.65800000,-0.00030000,0,0,1
2018-10-03 03:05:00,0.65840000,0.65840000,0.65760000,0.65830000,-0.00010000,0,0,1
2018-10-03 03:00:00,0.65860000,0.65870000,0.65810000,0.65840000,-0.00020000,0,0,1
2018-10-03 02:55:00,0.65870000,0.65870000,0.65820000,0.65860000,-0.00010000,0,0,1
2018-10-03 02:50:00,0.65850000,0.65870000,0.65810000,0.65870000,0.00020000,0,1,0
2018-10-03 02:45:00,0.65880000,0.65890000,0.65820000,0.65850000,-0.00030000,0,0,1
2018-10-03 02:40:00,0.65870000,0.65890000,0.65830000,0.65880000,0.00010000,0,1,0
2018-10-03 02:35:00,0.65890000,0.65890000,0.65840000,0.65870000,-0.00020000,0,0,1
2018-10-03 02:30:00,0.65900000,0.65920000,0.65870000,0.65890000,-0.00010000,0,0,1
2018-10-03 02:25:00,0.65880000,0.65930000,0.65860000,0.65900000,0.00020000,0,1,0
2018-10-03 02:20:00,0.65870000,0.65880000,0.65820000,0.65870000,0,1,0,0
2018-10-03 02:15:00,0.65890000,0.65900000,0.65830000,0.65870000,-0.00020000,0,0,1
2018-10-03 02:10:00,0.65860000,0.65910000,0.65830000,0.65890000,0.00030000,0,1,0
2018-10-03 02:05:00,0.65850000,0.65870000,0.65810000,0.65860000,0.00010000,0,1,0
2018-10-03 02:00:00,0.65820000,0.65870000,0.65780000,0.65850000,0.00030000,0,1,0
2018-10-03 01:55:00,0.65720000,0.65840000,0.65700000,0.65820000,0.00100000,0,1,0
2018-10-03 01:50:00,0.65720000,0.65730000,0.65670000,0.65720000,0,1,0,0
2018-10-03 01:45:00,0.65710000,0.65720000,0.65660000,0.65720000,0.00010000,0,1,0
2018-10-03 01:40:00,0.65740000,0.65740000,0.65660000,0.65710000,-0.00030000,0,0,1
2018-10-03 01:35:00,0.65730000,0.65750000,0.65690000,0.65740000,0.00010000,0,1,0
2018-10-03 01:30:00,0.65740000,0.65750000,0.65680000,0.65730000,-0.00010000,0,0,1
2018-10-03 01:25:00,0.65730000,0.65750000,0.65680000,0.65720000,-0.00010000,0,0,1
2018-10-03 01:20:00,0.65730000,0.65740000,0.65690000,0.65730000,0,1,0,0
2018-10-03 01:15:00,0.65760000,0.65760000,0.65700000,0.65720000,-0.00040000,0,0,1
